DateTime,Horizon,utility,absolute,wellbeing,expanded,solution size,Time,action revisions,lies,hons,pos,neg,Theories
"05/13/2024, 11:38:28",5,2.6607686800000003,True,-4.68559,404,299,0.2195789999999999,1000,48,107,0,155,utility
"05/13/2024, 11:38:28",5,2.6607686800000003,True,-4.68559,404,299,0.1432599999999997,1000,48,107,0,155,utility
"05/13/2024, 11:38:29",5,2.6607686800000003,True,-4.68559,404,299,0.1481249999999998,1000,48,107,0,155,utility
"05/13/2024, 11:38:30",5,2.6607686800000003,True,-4.68559,404,299,0.1395889999999999,1000,48,107,0,155,utility
"05/13/2024, 11:38:30",5,2.6607686800000003,True,-4.68559,404,299,0.1408679999999997,1000,48,107,0,155,utility
"05/13/2024, 11:38:31",5,0.6050510618352797,True,3.606887962660998,1113,372,0.4500380000000001,11103,95,80,124,51,wellbeing
"05/13/2024, 11:38:32",5,0.6050510618352797,True,3.606887962660998,1113,372,0.4212990000000003,11103,95,80,124,51,wellbeing
"05/13/2024, 11:38:33",5,0.6050510618352797,True,3.606887962660998,1113,372,0.393424,11103,95,80,124,51,wellbeing
"05/13/2024, 11:38:34",5,0.6050510618352797,True,3.606887962660998,1113,372,0.3861400000000001,11103,95,80,124,51,wellbeing
"05/13/2024, 11:38:35",5,0.6050510618352797,True,3.606887962660998,1113,372,0.4023380000000003,11103,95,80,124,51,wellbeing
"05/13/2024, 11:38:35",5,1.9968640704000007,False,-2.2140417196800004,396,396,0.1265010000000002,772,0,127,0,127,absolute
"05/13/2024, 11:38:36",5,1.9968640704000007,False,-2.2140417196800004,396,396,0.110036,772,0,127,0,127,absolute
"05/13/2024, 11:38:37",5,1.9968640704000007,False,-2.2140417196800004,396,396,0.1376089999999998,772,0,127,0,127,absolute
"05/13/2024, 11:38:37",5,1.9968640704000007,False,-2.2140417196800004,396,396,0.1060929999999999,772,0,127,0,127,absolute
"05/13/2024, 11:38:38",5,1.9968640704000007,False,-2.2140417196800004,396,396,0.16979299999999986,772,0,127,0,127,absolute
